[Thu Jul 26 16:32:35.942558 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942618 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942646 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942667 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942691 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant description - assumed 'description' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942719 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant price - assumed 'price' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:32:35.942748 2018] [php7:warn] [pid 7939] [client 127.0.0.1:47578] PHP Warning:  Use of undefined constant thumb - assumed 'thumb' (this will throw an Error in a future version of PHP) in /home/caroline/Code/Boutique-php/catalogue.php on line 88
[Thu Jul 26 16:40:52.869682 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870111 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870192 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870277 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870329 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870374 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870419 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Thu Jul 26 16:40:52.870512 2018] [php7:notice] [pid 7939] [client 127.0.0.1:51592] PHP Notice:  Undefined property: stdClass::$prince in /home/caroline/Code/Boutique-php/catalogue.php on line 90
[Fri Jul 27 09:21:54.116090 2018] [php7:emerg] [pid 938] [client 127.0.0.1:52410] PHP Parse error:  syntax error, unexpected '}', expecting end of file in /home/caroline/Code/Boutique-php/catalogue.php on line 105
[Fri Jul 27 09:22:55.095579 2018] [php7:emerg] [pid 3079] [client 127.0.0.1:52922] PHP Parse error:  syntax error, unexpected '}', expecting end of file in /home/caroline/Code/Boutique-php/catalogue.php on line 105
[Fri Jul 27 09:22:55.764352 2018] [php7:emerg] [pid 938] [client 127.0.0.1:52924] PHP Parse error:  syntax error, unexpected '}', expecting end of file in /home/caroline/Code/Boutique-php/catalogue.php on line 105
[Fri Jul 27 09:22:56.038190 2018] [php7:emerg] [pid 3624] [client 127.0.0.1:52926] PHP Parse error:  syntax error, unexpected '}', expecting end of file in /home/caroline/Code/Boutique-php/catalogue.php on line 105
[Fri Jul 27 09:22:59.340340 2018] [php7:emerg] [pid 3626] [client 127.0.0.1:52928] PHP Parse error:  syntax error, unexpected '}', expecting end of file in /home/caroline/Code/Boutique-php/catalogue.php on line 105
[Fri Jul 27 09:23:12.717880 2018] [php7:notice] [pid 937] [client 127.0.0.1:53088] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
